client_name,client_code,dealer,customer_code,warehouse_name,province_name,city_name
深圳市德冠廷汽车服务有限公司,extra20005657,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳市宝安区车华达汽车护理部,extra22024110,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳市宝安区燕罗新车友汽车美容部,extra22025532,江苏康众汽配有限公司,KZ,深圳观澜仓库,广东省,深圳市
深圳市宝安区新桥鑫龙汽车维修中心,extra22017088,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳市宝安区新安森乐汽车维修部,extra22024586,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳市大德之星汽车服务有限公司,extra21008088,江苏康众汽配有限公司,KZ,深圳龙华仓库,广东省,深圳市
深圳市大东部汽车用品市场新发汽车配件部,extra21007681,江苏康众汽配有限公司,KZ,深圳龙城仓库,广东省,深圳市
深圳市嘉莉汽车修理中心,extra20007204,江苏康众汽配有限公司,KZ,深圳龙华仓库,广东省,深圳市
深圳市嘉嘉汽车服务有限公司,extra21009520,江苏康众汽配有限公司,KZ,深圳龙华仓库,广东省,深圳市
深圳市南方众悦汽车销售服务有限公司,extra20005750,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳市华沃行汽车服务有限公司,extra22024644,深圳市玖玖利贸易有限公司,118000411,玖玖利龙华店,广东省,深圳市
深圳市务实汽车配件有限公司,extra22028347,深圳市玖玖利贸易有限公司,118000411,玖玖利罗湖店,广东省,深圳市
深圳市兴君临汽车服务有限公司,extra22023994,深圳市玖玖利贸易有限公司,118000411,玖玖利龙华店,广东省,深圳市
深圳市光明新区公明领先汽车服务中心,extra22025039,江苏康众汽配有限公司,KZ,深圳观澜仓库,广东省,深圳市
深圳市光明区鑫勇众汽车服务中心,extra22017563,江苏康众汽配有限公司,KZ,深圳观澜仓库,广东省,深圳市
深圳市佳顺鸿汽车维修有限公司,extra21009190,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳市佰轮比汽车服务有限公司,extra20005764,江苏康众汽配有限公司,KZ,深圳观澜仓库,广东省,深圳市
深圳市佰轮固汽配贸易有限公司,extra22025508,深圳市玖玖利贸易有限公司,118000411,玖玖利龙华店,广东省,深圳市
深圳市丽车盛领航汽车服务有限公司,extra21011296,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳市一修汽车服务有限公司,extra22024178,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳前海义文实业有限公司,extra22019341,深圳市玖玖利贸易有限公司,118000411,玖玖利龙华店,广东省,深圳市
开思员工内部采购账号,extra21009052,江苏康众汽配有限公司,KZ,深圳龙华仓库,广东省,深圳市
深圳市龙岗区宝城汽车服务中心,extra22025048,深圳市玖玖利贸易有限公司,118000411,玖玖利龙岗店,广东省,深圳市
深圳市捷澳汽车服务有限公司,extra22023145,深圳市玖玖利贸易有限公司,118000411,玖玖利罗湖店,广东省,深圳市
深圳市漫城汽车技术服务有限公司,extra22024443,深圳市玖玖利贸易有限公司,118000411,玖玖利龙华店,广东省,深圳市
深圳市宝捷汇汽车服务有限公司,76246407,深圳市玖玖利贸易有限公司,118000411,玖玖利罗湖店,广东省,深圳市
深圳市龙岗区江峰汽车用品部,extra22028367,深圳市玖玖利贸易有限公司,118000411,玖玖利龙岗店,广东省,深圳市
深圳市龙岗区锦祥汽车维修工作室,extra22012085,深圳市玖玖利贸易有限公司,118000411,玖玖利龙岗店,广东省,深圳市
深圳市罗湖区秦记四哥汽配商行,extra22023675,深圳市玖玖利贸易有限公司,118000411,玖玖利罗湖店,广东省,深圳市
东莞市四通汽车服务有限公司,extra22024642,深圳市玖玖利贸易有限公司,118000411,玖玖利龙华店,广东省,深圳市
深圳市华贤高投资发展有限公司德孚汽车修理厂,extra20005714,深圳市玖玖利贸易有限公司,118000411,玖玖利龙华店,广东省,深圳市
深圳市铭创汽车服务有限公司,extra22024441,深圳市玖玖利贸易有限公司,118000411,玖玖利龙岗店,广东省,深圳市
深圳市兴车友汽车服务有限公司,IWSG24863,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳市龙岗区清风车友汽车服务部,extra22025542,深圳市玖玖利贸易有限公司,118000411,玖玖利罗湖店,广东省,深圳市
深圳市西典汽车维修有限公司,extra22023565,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳市龙岗区丰鑫行汽车服务中心,extra22024618,深圳市玖玖利贸易有限公司,118000411,玖玖利罗湖店,广东省,深圳市
深圳市濠骏汽车维修服务有限公司,extra20005678,深圳市玖玖利贸易有限公司,118000411,玖玖利罗湖店,广东省,深圳市
深圳市星悦成汽车服务有限公司,extra20007193,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳市车马盈门汽车服务有限公司,extra21007478,深圳市玖玖利贸易有限公司,118000411,玖玖利平湖店,广东省,深圳市
益众达汽配快修行,IWSG22427,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳市捷信汽车服务有限公司宝安分公司,extra21007559,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳市向宇达汽车维修服务有限公司,extra20006053,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳市动力快车实业有限公司,IWSG22429,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳市龙德汽车技术服务有限公司,extra21009599,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳市迅达汽车运输有限公司汽车修配厂,extra21007995,深圳市玖玖利贸易有限公司,118000411,玖玖利罗湖店,广东省,深圳市
深圳市南山区峰达专业汽车服务中心,extra22024481,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳市太格汽车服务有限公司,extra21011169,深圳市玖玖利贸易有限公司,118000411,玖玖利罗湖店,广东省,深圳市
深圳骏威汽车服务有限公司,extra20005805,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
腾峰汽车（深圳）有限公司,extra22024002,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
企沃车圳（深圳）汽车服务有限公司,extra22028293,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳市张氏汽车服务有限公司,extra22024554,深圳市玖玖利贸易有限公司,118000411,玖玖利罗湖店,广东省,深圳市
深圳市福田区公园街轮胎店,extra22024775,深圳市玖玖利贸易有限公司,118000411,玖玖利罗湖店,广东省,深圳市
深圳市南山区辉达汽配商店,extra22025434,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳市丰豹汽车维修服务有限公司,IWSG29914,深圳市玖玖利贸易有限公司,118000411,玖玖利龙岗店,广东省,深圳市
深圳市宝安区新桥街道车伙计汽修养护中心,extra22012107,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳市宝安区石岩车友汇服务中心,extra21007759,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳市企沃汽车快修有限公司,extra21008934,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳市海腾达汽车服务有限公司,extra21010875,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳市名仕豪车维修服务有限公司,extra21009472,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳市宝安区沙井靓车堡汽车用品装饰店,extra22024803,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳市宝安区联昌汽车修配厂,extra22026063,深圳市玖玖利贸易有限公司,118000411,玖玖利龙华店,广东省,深圳市
深圳市香车斯巴有限公司,extra22023707,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深州市通达汽车维修行,IWSG22595,深圳市玖玖利贸易有限公司,118000411,玖玖利龙华店,广东省,深圳市
深圳市至潮汽车服务有限公司,extra21009600,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳市南山区快车品味汽车服务行,extra21008433,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳市俊荣祥和汽车修配有限公司,extra22024785,深圳市玖玖利贸易有限公司,118000411,玖玖利罗湖店,广东省,深圳市
深圳市京鑫汽车服务有限公司,extra22024817,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳市南山区骏汇汽车服务中心,extra21009271,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳市嘉利保汽车贸易有限公司,extra22024749,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳志远汽车贸易有限公司,extra22025475,深圳市玖玖利贸易有限公司,118000411,玖玖利平湖店,广东省,深圳市
深圳市桃源鑫国通汽车美容中心,extra21007519,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳市龙岗区新正东汽车配件店,IWSG30965,深圳市玖玖利贸易有限公司,118000411,玖玖利龙岗店,广东省,深圳市
深圳市捷信汽车服务有限公司,extra20007023,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳市南山区华顺强汽车维护美容服务中心,extra22023509,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳市大洋汽车服务有限公司,IWSG22726,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳市诚众行汽车服务有限公司,extra21007843,深圳市玖玖利贸易有限公司,118000411,玖玖利罗湖店,广东省,深圳市
深圳市宝安区石岩街道信誉达汽修厂,extra21008306,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳市兴德科实业有限公司后海分公司,extra20007044,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳市宝德汽车服务有限公司,extra22025519,深圳市玖玖利贸易有限公司,118000411,玖玖利龙岗店,广东省,深圳市
深圳市名车汇汽车维修服务有限公司,extra22025561,深圳市玖玖利贸易有限公司,118000411,玖玖利龙岗店,广东省,深圳市
深圳市龙岗区横岗车世纪杨记轮胎修理行,extra21009036,深圳市玖玖利贸易有限公司,118000411,玖玖利龙岗店,广东省,深圳市
深圳市福嘉达汽车服务有限公司,extra22024160,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳市南山区飞扬动力汽车服务中心,extra22025527,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳市宝安区福永永照民汽修厂,extra22023827,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳市宝安区福永联德胜汽车维修行,extra22023836,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳市浩坤轩汽车贸易有限公司,extra22024591,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳市宝安区福海车汇馆汽车美容中心,extra22023948,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳市龚师傅汽车服务有限公司,extra22019022,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳市宝安区福永东兴汽车护理中心,extra22024797,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳市车广源汽车服务有限公司,extra22024547,深圳市玖玖利贸易有限公司,118000411,玖玖利龙岗店,广东省,深圳市
深圳市龙岗区精悦名车维修中心,extra22023842,深圳市玖玖利贸易有限公司,118000411,玖玖利罗湖店,广东省,深圳市
深圳市宝安区福海美的爱车之家汽车服务店,extra22024474,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳市龙岗区腾昌汽车美容维护中心,extra21010134,深圳市玖玖利贸易有限公司,118000411,玖玖利龙岗店,广东省,深圳市
深圳市宝安区新桥洪记汽车精品店,extra20006743,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳市三缘汽车服务有限公司,extra22023787,深圳市玖玖利贸易有限公司,118000411,玖玖利罗湖店,广东省,深圳市
深圳市奥松达名车维修有限公司,extra22026101,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳市八号车坊汽车服务有限公司,extra22018975,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳市龙岗区名车生活汽车服务中心,extra22023647,深圳市玖玖利贸易有限公司,118000411,玖玖利罗湖店,广东省,深圳市
深圳市德信行名车服务有限公司,extra22028343,深圳市玖玖利贸易有限公司,118000411,玖玖利龙岗店,广东省,深圳市
深圳市宝昌名车服务有限公司,76246328,深圳市玖玖利贸易有限公司,118000411,玖玖利龙华店,广东省,深圳市
深圳市新汇星行汽车服务有限公司,extra22012114,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳市福之星汽车服务有限公司,extra21007598,深圳市玖玖利贸易有限公司,118000411,玖玖利罗湖店,广东省,深圳市
深圳市奔宝汇汽车服务有限公司,extra22012514,深圳市玖玖利贸易有限公司,118000411,玖玖利龙岗店,广东省,深圳市
深圳市悦山湖汽车养护美容服务有限公司,extra22025180,深圳市玖玖利贸易有限公司,118000411,玖玖利龙岗店,广东省,深圳市
深圳市广进汽配有限公司,extra22025779,深圳市玖玖利贸易有限公司,118000411,玖玖利龙华店,广东省,深圳市
深圳市布吉日升汽车服务有限公司,IWSG20424,深圳市玖玖利贸易有限公司,118000411,玖玖利罗湖店,广东省,深圳市
深圳市路捷星汽车服务有限公司,extra20005934,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳市宝安区安达汽车维修行,extra22012089,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳市宇博汽车服务有限公司,extra22023767,深圳市玖玖利贸易有限公司,118000411,玖玖利罗湖店,广东省,深圳市
深圳市天奥汽车服务有限公司,extra22019370,深圳市玖玖利贸易有限公司,118000411,玖玖利罗湖店,广东省,深圳市
深圳市朗程汽车服务有限公司,extra22023966,深圳市玖玖利贸易有限公司,118000411,玖玖利龙华店,广东省,深圳市
深圳市奔康汽车服务有限公司上星分公司,IWSG27433,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳市宝安区沙井赣泰鸿达汽修店,extra22025637,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳浩东城汽车服务中心,IWSG73884,深圳市玖玖利贸易有限公司,118000411,玖玖利龙岗店,广东省,深圳市
深圳市炫色汽车销售服务有限责任公司,extra21008152,深圳市玖玖利贸易有限公司,118000411,玖玖利龙岗店,广东省,深圳市
深圳市远程汽车销售服务有限公司,extra21007474,深圳市玖玖利贸易有限公司,118000411,玖玖利龙华店,广东省,深圳市
深圳市迈纳汽车服务有限公司,extra22024729,深圳市玖玖利贸易有限公司,118000411,玖玖利龙岗店,广东省,深圳市
深圳市坪山区伴星创展汽车维修部,extra22027035,深圳市玖玖利贸易有限公司,118000411,玖玖利龙岗店,广东省,深圳市
深圳市宝安区新桥群章车宝贝汽车美容维修中心,extra22025775,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳市车邦帮成卓汽车服务有限公司,extra22026122,深圳市玖玖利贸易有限公司,118000411,玖玖利罗湖店,广东省,深圳市
深圳市八方车汇汽车服务有限公司,extra21008298,深圳市玖玖利贸易有限公司,118000411,玖玖利罗湖店,广东省,深圳市
深圳市维车新汽车服务有限公司,extra22024696,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳市怡丰汽修综合服务有限公司沙井分公司,extra22024412,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳市名车道汽车美容维修有限公司,extra22025631,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳市轮汇汽车服务有限公司,extra22025553,深圳市玖玖利贸易有限公司,118000411,玖玖利龙岗店,广东省,深圳市
深圳市龙岗区凯佑汽车养护中心,IWSG29226,深圳市玖玖利贸易有限公司,118000411,玖玖利龙岗店,广东省,深圳市
爱车荟服务（深圳）有限公司,extra22025771,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳市和顺汽车服务有限公司,extra20005748,深圳市玖玖利贸易有限公司,118000411,玖玖利罗湖店,广东省,深圳市
深圳市龙岗区坪地锦隆行汽车维修服务部,extra21010019,深圳市玖玖利贸易有限公司,118000411,玖玖利龙岗店,广东省,深圳市
深圳市华达行汽车服务有限公司,extra20005753,深圳市玖玖利贸易有限公司,118000411,玖玖利龙岗店,广东省,深圳市
深圳市盐田区匠心汽车美容店,extra22023711,深圳市玖玖利贸易有限公司,118000411,玖玖利罗湖店,广东省,深圳市
深圳市致胜汽车服务有限公司,extra22028354,深圳市玖玖利贸易有限公司,118000411,玖玖利龙岗店,广东省,深圳市
深圳市盐田区定鸿汽车维修服务中心,extra22024206,深圳市玖玖利贸易有限公司,118000411,玖玖利罗湖店,广东省,深圳市
深圳市龙华区大浪强盛达汽车服务部,extra21009594,深圳市玖玖利贸易有限公司,118000411,玖玖利龙华店,广东省,深圳市
深圳市龙华区大浪街道隆盛汽车维修服务中心,extra22025237,深圳市玖玖利贸易有限公司,118000411,玖玖利龙华店,广东省,深圳市
深圳市后溪汽车服务有限公司,extra20006862,深圳市玖玖利贸易有限公司,118000411,玖玖利龙华店,广东省,深圳市
深圳市龙岗区安信汽车维修服务中心,extra22026765,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳市大鹏新区爱车优品汽车服务中心,extra20005952,深圳市玖玖利贸易有限公司,118000411,玖玖利龙岗店,广东省,深圳市
深圳市顺通汽车维修有限公司,extra22024537,深圳市玖玖利贸易有限公司,118000411,玖玖利罗湖店,广东省,深圳市
深圳市百骏达汽车服务有限公司,extra22024107,深圳市玖玖利贸易有限公司,118000411,玖玖利罗湖店,广东省,深圳市
深圳市祥顺达汽车维修有限公司,extra20005958,深圳市玖玖利贸易有限公司,118000411,玖玖利罗湖店,广东省,深圳市
深圳市宝安区松岗卡诺嘉汽车服务中心,extra22025628,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳市荣兴汽车维修有限公司,extra20006425,深圳市玖玖利贸易有限公司,118000411,玖玖利罗湖店,广东省,深圳市
深圳市宝安区松岗御驾一站式汽车服务中心,extra22025144,深圳市玖玖利贸易有限公司,118000411,玖玖利流塘店,广东省,深圳市
深圳市大鹏新区小顾汽车服务中心,extra22025549,深圳市玖玖利贸易有限公司,118000411,玖玖利龙岗店,广东省,深圳市
深圳市鼎易汽车服务有限公司,76240167,深圳市玖玖利贸易有限公司,118000411,玖玖利龙岗店,广东省,深圳市
深圳市华信星驰汽车维修有限公司,76245283,深圳市玖玖利贸易有限公司,118000411,玖玖利罗湖店,广东省,深圳市
汇车源（深圳）汽车服务有限公司,76240933,深圳市玖玖利贸易有限公司,118000411,玖玖利龙岗店,广东省,深圳市
